3165894436703 [3165894436703, 0, 0, 0]
3165894436723 [3165894436723, 0, 0, 0]
3165894436743 [3165894436743, 0, 0, 0]
3165894436763 [3165894436763, 0, 0, 0]
3165894436784 [3165894436784, 0, 0, 0]
3165894436803 [3165894436803, 0, 0, 0]
3165894436823 [3165894436823, 0, 0, 0]
3165894436843 [3165894436843, 0, 0, 0]
3165894436863 [3165894436863, 0, 0, 0]
3165894436883 [3165894436883, 0, 0, 0]
3165894436904 [3165894436904, 0, 0, 0]
3165894436923 [3165894436923, 0, 0, 0]
3165894436944 [3165894436944, 0, 0, 0]
3165894436964 [3165894436964, 0, 0, 0]
3165894436984 [3165894436984, 0, 0, 0]
3165894437004 [3165894437004, 0, 0, 0]
3165894437024 [3165894437024, 0, 0, 0]
3165894437044 [3165894437044, 0, 0, 0]
3165894437064 [3165894437064, 0, 0, 0]
3165894437084 [3165894437084, 0, 0, 0]
3165894437104 [3165894437104, 0, 0, 0]
3165894437124 [3165894437124, 0, 0, 0]
3165894437145 [3165894437145, 0, 0, 0]
3165894437164 [3165894437164, 0, 0, 0]
3165894437184 [3165894437184, 0, 0, 0]
3165894437205 [3165894437205, 0, 0, 0]
3165894437225 [3165894437225, 0, 0, 0]
3165894437245 [3165894437245, 0, 0, 0]
3165894437265 [3165894437265, 0, 0, 0]
3165894437285 [3165894437285, 0, 0, 0]
3165894437305 [3165894437305, 0, 0, 0]
3165894437325 [3165894437325, 0, 0, 0]
3165894437345 [3165894437345, 0, 0, 0]
3165894437365 [3165894437365, 0, 0, 0]
3165894437386 [3165894437386, 0, 0, 0]
3165894437405 [3165894437405, 0, 0, 0]
3165894437426 [3165894437426, 0, 0, 0]
3165894437445 [3165894437445, 0, 0, 0]
3165894437465 [3165894437465, 0, 0, 0]
3165894437486 [3165894437486, 0, 0, 0]
3165894437506 [3165894437506, 0, 0, 0]
3165894437526 [3165894437526, 0, 0, 0]
3165894437546 [3165894437546, 0, 0, 0]
3165894437566 [3165894437566, 0, 0, 0]
3165894437586 [3165894437586, 0, 0, 0]
3165894437607 [3165894437607, 0, 0, 0]
3165894437627 [3165894437627, 0, 0, 0]
3165894437646 [3165894437646, 0, 0, 0]
3165894437666 [3165894437666, 0, 0, 0]
3165894437686 [3165894437686, 0, 0, 0]
3165894437706 [3165894437706, 0, 0, 0]
3165894437727 [3165894437727, 0, 0, 0]
3165894437746 [3165894437746, 0, 0, 0]
3165894437767 [3165894437767, 0, 0, 0]
3165894437787 [3165894437787, 0, 0, 0]
3165894437807 [3165894437807, 0, 0, 0]
3165894437827 [3165894437827, 0, 0, 0]
3165894437847 [3165894437847, 0, 0, 0]
3165894437867 [3165894437867, 0, 0, 0]
3165894437887 [3165894437887, 0, 0, 0]
3165894437907 [3165894437907, 0, 0, 0]
3165894437927 [3165894437927, 0, 0, 0]
3165894437947 [3165894437947, 0, 0, 0]
3165894437967 [3165894437967, 0, 0, 0]
3165894437987 [3165894437987, 0, 0, 0]
3165894438007 [3165894438007, 0, 0, 0]
3165894438027 [3165894438027, 0, 0, 0]
3165894438047 [3165894438047, 0, 0, 0]
3165894438068 [3165894438068, 0, 0, 0]
3165894438087 [3165894438087, 0, 0, 0]
3165894438108 [3165894438108, 0, 0, 0]
3165894438128 [3165894438128, 0, 0, 0]
3165894438148 [3165894438148, 0, 0, 0]
3165894438168 [3165894438168, 0, 0, 0]
3165894438188 [3165894438188, 0, 0, 0]
3165894438208 [3165894438208, 0, 0, 0]
3165894438228 [3165894438228, 0, 0, 0]
3165894438249 [3165894438249, 0, 0, 0]
3165894438269 [3165894438269, 0, 0, 0]
3165894438289 [3165894438289, 0, 0, 0]
3165894438309 [3165894438309, 0, 0, 0]
3165894438329 [3165894438329, 0, 0, 0]
3165894438349 [3165894438349, 0, 0, 0]
3165894438370 [3165894438370, 0, 0, 0]
3165894438389 [3165894438389, 0, 0, 0]
3165894438409 [3165894438409, 0, 0, 0]
3165894438429 [3165894438429, 0, 0, 0]
3165894438449 [3165894438449, 0, 0, 0]
3165894438469 [3165894438469, 0, 0, 0]
3165894438489 [3165894438489, 0, 0, 0]
3165894438509 [3165894438509, 0, 0, 0]
3165894438529 [3165894438529, 0, 0, 0]
3165894438549 [3165894438549, 0, 0, 0]
3165894438569 [3165894438569, 0, 0, 0]
3165894438589 [3165894438589, 0, 0, 0]
3165894438609 [3165894438609, 0, 0, 0]
3165894438630 [3165894438630, 0, 0, 0]
3165894438650 [3165894438650, 0, 0, 0]
3165894438670 [3165894438670, 0, 0, 0]
3165894438690 [3165894438690, 0, 0, 0]
3165894438710 [3165894438710, 0, 0, 0]
3165894438730 [3165894438730, 0, 0, 0]
3165894438750 [3165894438750, 0, 0, 0]
3165894438770 [3165894438770, 0, 0, 0]
3165894438790 [3165894438790, 0, 0, 0]
3165894438811 [3165894438811, 0, 0, 0]
3165894438831 [3165894438831, 0, 0, 0]
3165894438851 [3165894438851, 0, 0, 0]
3165894438871 [3165894438871, 0, 0, 0]
3165894438891 [3165894438891, 0, 0, 0]
3165894438912 [3165894438912, 0, 0, 0]
3165894438932 [3165894438932, 0, 0, 0]
3165894438952 [3165894438952, 0, 0, 0]
3165894438972 [3165894438972, 0, 0, 0]
3165894438992 [3165894438992, 0, 0, 0]
3165894439012 [3165894439012, 0, 0, 0]
3165894439032 [3165894439032, 0, 0, 0]
3165894439052 [3165894439052, 0, 0, 0]
3165894439072 [3165894439072, 0, 0, 0]
3165894439093 [3165894439093, 0, 0, 0]
3165894439112 [3165894439112, 0, 0, 0]
3165894439132 [3165894439132, 0, 0, 0]
3165894439153 [3165894439153, 0, 0, 0]
3165894439172 [3165894439172, 0, 0, 0]
3165894439193 [3165894439193, 0, 0, 0]
3165894439213 [3165894439213, 0, 0, 0]
3165894439233 [3165894439233, 0, 0, 0]
3165894439253 [3165894439253, 0, 0, 0]
3165894439273 [3165894439273, 0, 0, 0]
3165894439294 [3165894439294, 0, 0, 0]
3165894439313 [3165894439313, 0, 0, 0]
3165894439333 [3165894439333, 0, 0, 0]
3165894439354 [3165894439354, 0, 0, 0]
3165894439374 [3165894439374, 0, 0, 0]
3165894439393 [3165894439393, 0, 0, 0]
3165894439414 [3165894439414, 0, 0, 0]
3165894439434 [3165894439434, 0, 0, 0]
3165894439454 [3165894439454, 0, 0, 0]
3165894439474 [3165894439474, 0, 0, 0]
3165894439494 [3165894439494, 0, 0, 0]
3165894439514 [3165894439514, 0, 0, 0]
3165894439534 [3165894439534, 0, 0, 0]
3165894439554 [3165894439554, 0, 0, 0]
3165894439574 [3165894439574, 0, 0, 0]
3165894439594 [3165894439594, 0, 0, 0]
3165894439614 [3165894439614, 0, 0, 0]
3165894439634 [3165894439634, 0, 0, 0]
3165894439654 [3165894439654, 0, 0, 0]
3165894439674 [3165894439674, 0, 0, 0]
3165894439694 [3165894439694, 0, 0, 0]
3165894439715 [3165894439715, 0, 0, 0]
3165894439735 [3165894439735, 0, 0, 0]
3165894439755 [3165894439755, 0, 0, 0]
3165894439775 [3165894439775, 0, 0, 0]
3165894439795 [3165894439795, 0, 0, 0]
3165894439815 [3165894439815, 0, 0, 0]
3165894439835 [3165894439835, 0, 0, 0]
3165894439855 [3165894439855, 0, 0, 0]
3165894439875 [3165894439875, 0, 0, 0]
3165894439895 [3165894439895, 0, 0, 0]
3165894439916 [3165894439916, 0, 0, 0]
3165894439935 [3165894439935, 0, 0, 0]
3165894439956 [3165894439956, 0, 0, 0]
3165894439976 [3165894439976, 0, 0, 0]
3165894439996 [3165894439996, 0, 0, 0]
3165894440016 [3165894440016, 0, 0, 0]
3165894440036 [3165894440036, 0, 0, 0]
3165894440056 [3165894440056, 0, 0, 0]
3165894440076 [3165894440076, 0, 0, 0]
3165894440096 [3165894440096, 0, 0, 0]
3165894440116 [3165894440116, 0, 0, 0]
3165894440137 [3165894440137, 0, 0, 0]
3165894440157 [3165894440157, 0, 0, 0]
3165894440176 [3165894440176, 0, 0, 0]
3165894440197 [3165894440197, 0, 0, 0]
3165894440217 [3165894440217, 0, 0, 0]
3165894440237 [3165894440237, 0, 0, 0]
3165894440257 [3165894440257, 0, 0, 0]
3165894440277 [3165894440277, 0, 0, 0]
3165894440297 [3165894440297, 0, 0, 0]
3165894440318 [3165894440318, 0, 0, 0]
3165894440337 [3165894440337, 0, 0, 0]
3165894440357 [3165894440357, 0, 0, 0]
3165894440377 [3165894440377, 0, 0, 0]
3165894440397 [3165894440397, 0, 0, 0]
3165894440417 [3165894440417, 0, 0, 0]
3165894440438 [3165894440438, 0, 0, 0]
3165894440457 [3165894440457, 0, 0, 0]
3165894440478 [3165894440478, 0, 0, 0]
3165894440498 [3165894440498, 0, 0, 0]
3165894440518 [3165894440518, 0, 0, 0]
3165894440538 [3165894440538, 0, 0, 0]
3165894440558 [3165894440558, 0, 0, 0]
3165894440578 [3165894440578, 0, 0, 0]
3165894440598 [3165894440598, 0, 0, 0]
3165894440618 [3165894440618, 0, 0, 0]
3165894440639 [3165894440639, 0, 0, 0]
3165894440658 [3165894440658, 0, 0, 0]
3165894440679 [3165894440679, 0, 0, 0]
3165894440699 [3165894440699, 0, 0, 0]
3165894440719 [3165894440719, 0, 0, 0]
3165894440739 [3165894440739, 0, 0, 0]
3165894440759 [3165894440759, 0, 0, 0]
3165894440779 [3165894440779, 0, 0, 0]
3165894440799 [3165894440799, 0, 0, 0]
3165894440819 [3165894440819, 0, 0, 0]
3165894440839 [3165894440839, 0, 0, 0]
3165894440859 [3165894440859, 0, 0, 0]
3165894440880 [3165894440880, 0, 0, 0]
3165894440899 [3165894440899, 0, 0, 0]
3165894440920 [3165894440920, 0, 0, 0]
3165894440940 [3165894440940, 0, 0, 0]
3165894440960 [3165894440960, 0, 0, 0]
3165894440980 [3165894440980, 0, 0, 0]
3165894441000 [3165894441000, 0, 0, 0]
3165894441020 [3165894441020, 0, 0, 0]
3165894441042 [3165894441042, 0, 0, 0]
3165894441062 [3165894441062, 0, 0, 0]
3165894441080 [3165894441080, 0, 0, 0]
3165894441100 [3165894441100, 0, 0, 0]
3165894441120 [3165894441120, 0, 0, 0]
3165894441141 [3165894441141, 0, 0, 0]
3165894441161 [3165894441161, 0, 0, 0]
3165894441181 [3165894441181, 0, 0, 0]
3165894441201 [3165894441201, 0, 0, 0]
3165894441221 [3165894441221, 0, 0, 0]
3165894441241 [3165894441241, 0, 0, 0]
3165894441261 [3165894441261, 0, 0, 0]
3165894441281 [3165894441281, 0, 0, 0]
3165894441301 [3165894441301, 0, 0, 1]
3165894441321 [3165894441321, 0, 0, 1]
3165894441341 [3165894441341, 0, 0, 1]
3165894441361 [3165894441361, 0, 0, 2]
3165894441381 [3165894441381, 0, 0, 2]
3165894441402 [3165894441402, 0, 0, 3]
3165894441422 [3165894441422, 0, 0, 3]
3165894441442 [3165894441442, 0, 0, 3]
3165894441462 [3165894441462, 0, 0, 4]
3165894441482 [3165894441482, 0, 0, 5]
3165894441502 [3165894441502, 0, 0, 5]
3165894441521 [3165894441521, 0, 0, 6]
3165894441542 [3165894441542, 0, 0, 6]
3165894441562 [3165894441562, 0, 0, 7]
3165894441582 [3165894441582, 0, 0, 8]
3165894441602 [3165894441602, 0, 0, 8]
3165894441622 [3165894441622, 0, 0, 9]
3165894441643 [3165894441643, 0, 0, 10]
3165894441663 [3165894441663, 0, 0, 10]
3165894441683 [3165894441683, 0, 0, 11]
3165894441703 [3165894441703, 0, 0, 12]
3165894441723 [3165894441723, 0, 0, 12]
3165894441743 [3165894441743, 0, 0, 13]
3165894441763 [3165894441763, 0, 0, 14]
3165894441783 [3165894441783, 0, 0, 14]
3165894441803 [3165894441803, 0, 0, 15]
3165894441823 [3165894441823, 0, 0, 16]
3165894441843 [3165894441843, 0, 0, 16]
3165894441863 [3165894441863, 0, 0, 17]
3165894441883 [3165894441883, 0, 0, 18]
3165894441903 [3165894441903, 0, 0, 18]
3165894441924 [3165894441924, 1, 0, 19]
3165894441944 [3165894441944, 1, 0, 20]
3165894441964 [3165894441964, 1, 0, 21]
3165894441984 [3165894441984, 1, 0, 21]
3165894442004 [3165894442004, 1, 0, 22]
3165894442024 [3165894442024, 1, 0, 23]
3165894442044 [3165894442044, 1, 0, 24]
3165894442065 [3165894442065, 1, 0, 25]
3165894442084 [3165894442084, 1, 0, 26]
3165894442104 [3165894442104, 1, 0, 27]
3165894442124 [3165894442124, 1, 0, 27]
3165894442145 [3165894442145, 1, 0, 28]
3165894442165 [3165894442165, 2, 0, 29]
3165894442184 [3165894442184, 2, 0, 30]
3165894442205 [3165894442205, 2, 0, 30]
3165894442224 [3165894442224, 2, 0, 31]
3165894442245 [3165894442245, 2, 0, 32]
3165894442265 [3165894442265, 2, 0, 32]
3165894442285 [3165894442285, 2, 0, 33]
3165894442305 [3165894442305, 2, 0, 33]
3165894442325 [3165894442325, 2, 0, 34]
3165894442345 [3165894442345, 2, 0, 34]
3165894442365 [3165894442365, 2, 0, 35]
3165894442385 [3165894442385, 2, 0, 35]
3165894442406 [3165894442406, 2, 0, 36]
3165894442426 [3165894442426, 2, -1, 36]
3165894442446 [3165894442446, 2, -1, 37]
3165894442466 [3165894442466, 2, -1, 37]
3165894442486 [3165894442486, 2, -1, 38]
3165894442506 [3165894442506, 2, -1, 38]
3165894442526 [3165894442526, 2, -1, 39]
3165894442546 [3165894442546, 2, -1, 39]
3165894442566 [3165894442566, 2, -1, 40]
3165894442586 [3165894442586, 2, -1, 40]
3165894442606 [3165894442606, 2, -1, 40]
3165894442627 [3165894442627, 2, -1, 41]
3165894442647 [3165894442647, 2, -1, 41]
3165894442667 [3165894442667, 2, -1, 42]
3165894442687 [3165894442687, 2, -1, 42]
3165894442707 [3165894442707, 2, -1, 42]
3165894442727 [3165894442727, 2, -1, 43]
3165894442747 [3165894442747, 2, -1, 43]
3165894442767 [3165894442767, 2, -1, 44]
3165894442787 [3165894442787, 2, -1, 44]
3165894442807 [3165894442807, 2, -1, 44]
3165894442827 [3165894442827, 2, -1, 45]
3165894442847 [3165894442847, 2, -1, 45]
3165894442867 [3165894442867, 1, -1, 46]
3165894442887 [3165894442887, 1, -1, 46]
3165894442907 [3165894442907, 1, -1, 46]
3165894442927 [3165894442927, 1, -1, 47]
3165894442948 [3165894442948, 1, -1, 47]
3165894442968 [3165894442968, 1, -1, 47]
3165894442988 [3165894442988, 1, -1, 48]
3165894443008 [3165894443008, 1, -1, 48]
3165894443028 [3165894443028, 1, -1, 48]
3165894443048 [3165894443048, 1, -1, 49]
3165894443068 [3165894443068, 1, -1, 49]
3165894443088 [3165894443088, 1, -1, 49]
